state_name,state_abbr,county_name,state_fips,county_fips
 California,CA,San Benito County,06,069
 California,CA,San Bernardino County,06,071
 California,CA,San Diego County,06,073
 California,CA,San Francisco County,06,075
 California,CA,San Joaquin County,06,077
 California,CA,San Luis Obispo County,06,079
 California,CA,San Mateo County,06,081
 California,CA,Santa Barbara County,06,083
 California,CA,Santa Clara County,06,085
 California,CA,Santa Cruz County,06,087
 California,CA,Shasta County,06,089
 California,CA,Sierra County,06,091
 California,CA,Siskiyou County,06,093
 California,CA,Solano County,06,095
 California,CA,Sonoma County,06,097
 California,CA,Stanislaus County,06,099
 California,CA,Sutter County,06,101
 California,CA,Tehama County,06,103
 California,CA,Trinity County,06,105
 California,CA,Tulare County,06,107
 California,CA,Tuolumne County,06,109
 California,CA,Ventura County,06,111
 California,CA,Yolo County,06,113
 California,CA,Yuba County,06,115
 Colorado,CO,Alamosa County,08,003
 Colorado,CO,Archuleta County,08,007
 Colorado,CO,Baca County,08,009
 Colorado,CO,Boulder County,08,013
 Colorado,CO,Broomfield County,08,014
 Colorado,CO,Cheyenne County,08,017
 Colorado,CO,Conejos County,08,021
 Colorado,CO,Costilla County,08,023
 Colorado,CO,Custer County,08,027
 Colorado,CO,Delta County,08,029
 Colorado,CO,Dolores County,08,033
 Colorado,CO,Douglas County,08,035
 Colorado,CO,Eagle County,08,037
 Colorado,CO,Elbert County,08,039
 Colorado,CO,El Paso County,08,041
 Colorado,CO,Fremont County,08,043
 Colorado,CO,Garfield County,08,045
 Colorado,CO,Gilpin County,08,047
 Colorado,CO,Grand County,08,049
 Colorado,CO,Gunnison County,08,051
 Colorado,CO,Hinsdale County,08,053
 Colorado,CO,Huerfano County,08,055
 Colorado,CO,Jackson County,08,057
 Colorado,CO,Jefferson County,08,059
 Colorado,CO,Kiowa County,08,061
 Colorado,CO,Kit Carson County,08,063
 Colorado,CO,Lake County,08,065
 Colorado,CO,La Plata County,08,067
 Colorado,CO,Larimer County,08,069
 Colorado,CO,Las Animas County,08,071
 Colorado,CO,Lincoln County,08,073
 Colorado,CO,Logan County,08,075
 Colorado,CO,Mesa County,08,077
 Colorado,CO,Moffat County,08,081
 Colorado,CO,Montezuma County,08,083
 Colorado,CO,Morgan County,08,087
 Colorado,CO,Ouray County,08,091
 Colorado,CO,Park County,08,093
 Colorado,CO,Pitkin County,08,097
 Colorado,CO,Prowers County,08,099
 Colorado,CO,Rio Blanco County,08,103
 Colorado,CO,Rio Grande County,08,105
 Colorado,CO,Saguache County,08,109
 Colorado,CO,San Miguel County,08,113
 Colorado,CO,Sedgwick County,08,115
 Colorado,CO,Teller County,08,119
 Colorado,CO,Washington County,08,121
 Colorado,CO,Yuma County,08,125
 Colorado,CO,Adams County,08,001
 Colorado,CO,Arapahoe County,08,005
 Colorado,CO,Bent County,08,011
 Colorado,CO,Chaffee County,08,015
 Colorado,CO,Clear Creek County,08,019
 Colorado,CO,Crowley County,08,025
 Colorado,CO,Denver County,08,031
 Colorado,CO,Mineral County,08,079
 Colorado,CO,Montrose County,08,085
 Colorado,CO,Otero County,08,089
 Colorado,CO,Phillips County,08,095
 Colorado,CO,Pueblo County,08,101
 Colorado,CO,Routt County,08,107
 Colorado,CO,San Juan County,08,111
 Colorado,CO,Summit County,08,117
 Colorado,CO,Weld County,08,123
 Colorado,CO,Adams County,08,001
 Colorado,CO,Alamosa County,08,003
 Colorado,CO,Arapahoe County,08,005
 Colorado,CO,Archuleta County,08,007
 Colorado,CO,Baca County,08,009
 Colorado,CO,Bent County,08,011
 Colorado,CO,Boulder County,08,013
 Colorado,CO,Broomfield County,08,014
 Colorado,CO,Chaffee County,08,015
 Colorado,CO,Cheyenne County,08,017
 Colorado,CO,Clear Creek County,08,019
 Colorado,CO,Conejos County,08,021
 Colorado,CO,Costilla County,08,023
 Colorado,CO,Crowley County,08,025
 Colorado,CO,Custer County,08,027
 Colorado,CO,Delta County,08,029
 Colorado,CO,Denver County,08,031
 Colorado,CO,Dolores County,08,033
 Colorado,CO,Douglas County,08,035
 Colorado,CO,Eagle County,08,037
 Colorado,CO,Elbert County,08,039
 Colorado,CO,El Paso County,08,041
 Colorado,CO,Fremont County,08,043
 Colorado,CO,Garfield County,08,045
 Colorado,CO,Gilpin County,08,047
 Colorado,CO,Grand County,08,049
 Colorado,CO,Gunnison County,08,051
 Colorado,CO,Hinsdale County,08,053
 Colorado,CO,Huerfano County,08,055
 Colorado,CO,Jackson County,08,057
 Colorado,CO,Jefferson County,08,059
 Colorado,CO,Kiowa County,08,061
 Colorado,CO,Kit Carson County,08,063
 Colorado,CO,Lake County,08,065
 Colorado,CO,La Plata County,08,067
 Colorado,CO,Larimer County,08,069
 Colorado,CO,Las Animas County,08,071
 Colorado,CO,Lincoln County,08,073
 Colorado,CO,Logan County,08,075
 Colorado,CO,Mesa County,08,077
 Colorado,CO,Mineral County,08,079
 Colorado,CO,Moffat County,08,081
 Colorado,CO,Montezuma County,08,083
 Colorado,CO,Montrose County,08,085
 Colorado,CO,Morgan County,08,087
 Colorado,CO,Otero County,08,089
 Colorado,CO,Ouray County,08,091
 Colorado,CO,Park County,08,093
 Colorado,CO,Phillips County,08,095
 Colorado,CO,Pitkin County,08,097
 Colorado,CO,Prowers County,08,099
 Colorado,CO,Pueblo County,08,101
 Colorado,CO,Rio Blanco County,08,103
 Colorado,CO,Rio Grande County,08,105
 Colorado,CO,Routt County,08,107
 Colorado,CO,Saguache County,08,109
 Colorado,CO,San Juan County,08,111
 Colorado,CO,San Miguel County,08,113
 Colorado,CO,Sedgwick County,08,115
 Colorado,CO,Summit County,08,117
 Colorado,CO,Teller County,08,119
 Colorado,CO,Washington County,08,121
 Colorado,CO,Weld County,08,123
 Colorado,CO,Yuma County,08,125
 Colorado,CO,Adams County,08,001
 Colorado,CO,Alamosa County,08,003
 Colorado,CO,Arapahoe County,08,005
 Colorado,CO,Archuleta County,08,007
 Colorado,CO,Baca County,08,009
 Colorado,CO,Bent County,08,011
 Colorado,CO,Boulder County,08,013
 Colorado,CO,Broomfield County,08,014
 Colorado,CO,Chaffee County,08,015
 Colorado,CO,Cheyenne County,08,017
 Colorado,CO,Clear Creek County,08,019
 Colorado,CO,Conejos County,08,021
 Colorado,CO,Costilla County,08,023
 Colorado,CO,Crowley County,08,025
 Colorado,CO,Custer County,08,027
 Colorado,CO,Delta County,08,029
 Colorado,CO,Denver County,08,031
 Colorado,CO,Dolores County,08,033
 Colorado,CO,Douglas County,08,035
 Colorado,CO,Eagle County,08,037
 Colorado,CO,Elbert County,08,039
 Colorado,CO,El Paso County,08,041
 Colorado,CO,Fremont County,08,043
 Colorado,CO,Garfield County,08,045
 Colorado,CO,Gilpin County,08,047
 Colorado,CO,Grand County,08,049
 Colorado,CO,Gunnison County,08,051
 Colorado,CO,Hinsdale County,08,053
 Colorado,CO,Huerfano County,08,055
 Colorado,CO,Jackson County,08,057
 Colorado,CO,Jefferson County,08,059
 Colorado,CO,Kiowa County,08,061
 Colorado,CO,Kit Carson County,08,063
 Colorado,CO,Lake County,08,065
 Colorado,CO,La Plata County,08,067
 Colorado,CO,Larimer County,08,069
 Colorado,CO,Las Animas County,08,071
 Colorado,CO,Lincoln County,08,073
 Colorado,CO,Logan County,08,075
 Colorado,CO,Mesa County,08,077
 Colorado,CO,Mineral County,08,079
 Colorado,CO,Moffat County,08,081
 Colorado,CO,Montezuma County,08,083
 Colorado,CO,Montrose County,08,085
 Colorado,CO,Morgan County,08,087
 Colorado,CO,Otero County,08,089
 Colorado,CO,Ouray County,08,091
 Colorado,CO,Park County,08,093
 Colorado,CO,Phillips County,08,095
 Colorado,CO,Pitkin County,08,097
 Colorado,CO,Prowers County,08,099
 Colorado,CO,Pueblo County,08,101
 Colorado,CO,Rio Blanco County,08,103
 Colorado,CO,Rio Grande County,08,105
 Colorado,CO,Routt County,08,107
 Colorado,CO,Saguache County,08,109
 Colorado,CO,San Juan County,08,111
 Colorado,CO,San Miguel County,08,113
 Colorado,CO,Sedgwick County,08,115
 Colorado,CO,Summit County,08,117
 Colorado,CO,Teller County,08,119
 Colorado,CO,Washington County,08,121
 Colorado,CO,Weld County,08,123
 Colorado,CO,Yuma County,08,125
 Connecticut,CT,Hartford County,09,003
 Connecticut,CT,Litchfield County,09,005
 Connecticut,CT,New Haven County,09,009
 Connecticut,CT,New London County,09,011
 Connecticut,CT,Windham County,09,015
 Connecticut,CT,Fairfield County,09,001
 Connecticut,CT,Middlesex County,09,007
 Connecticut,CT,Tolland County,09,013
 Connecticut,CT,Fairfield County,09,001
 Connecticut,CT,Hartford County,09,003
 Connecticut,CT,Litchfield County,09,005
 Connecticut,CT,Middlesex County,09,007
 Connecticut,CT,New Haven County,09,009
 Connecticut,CT,New London County,09,011
 Connecticut,CT,Tolland County,09,013
 Connecticut,CT,Windham County,09,015
 Connecticut,CT,Capitol Planning Region,09,110
 Connecticut,CT,Greater Bridgeport Planning Region,09,120
 Connecticut,CT,Lower Connecticut River Valley Planning Region,09,130
 Connecticut,CT,Naugatuck Valley Planning Region,09,140
 Connecticut,CT,Northeastern Connecticut Planning Region,09,150
 Connecticut,CT,Northwest Hills Planning Region,09,160
 Connecticut,CT,South Central Connecticut Planning Region,09,170
 Connecticut,CT,Southeastern Connecticut Planning Region,09,180
 Connecticut,CT,Western Connecticut Planning Region,09,190
 Delaware,DE,New Castle County,10,003
 Delaware,DE,Sussex County,10,005
 Delaware,DE,Kent County,10,001
 Delaware,DE,Kent County,10,001
 Delaware,DE,New Castle County,10,003
 Delaware,DE,Sussex County,10,005
 Delaware,DE,Kent County,10,001
 Delaware,DE,New Castle County,10,003
 Delaware,DE,Sussex County,10,005
 District of Columbia,DC,District of Columbia,11,001
 District of Columbia,DC,District of Columbia,11,001
 District of Columbia,DC,District of Columbia,11,001
 Florida,FL,Bay County,12,005
 Florida,FL,Broward County,12,011
 Florida,FL,Citrus County,12,017
 Florida,FL,Columbia County,12,023
 Florida,FL,Duval County,12,031
 Florida,FL,Franklin County,12,037
 Florida,FL,Glades County,12,043
 Florida,FL,Hardee County,12,049
 Florida,FL,Highlands County,12,055
 Florida,FL,Indian River County,12,061
 Florida,FL,Lafayette County,12,067
 Florida,FL,Leon County,12,073
 Florida,FL,Liberty County,12,077
 Florida,FL,Marion County,12,083
 Florida,FL,Monroe County,12,087
 Florida,FL,Okeechobee County,12,093
 Florida,FL,Alachua County,12,001
 Florida,FL,Baker County,12,003
 Florida,FL,Bradford County,12,007
 Florida,FL,Brevard County,12,009
 Florida,FL,Calhoun County,12,013
 Florida,FL,Charlotte County,12,015
 Florida,FL,Clay County,12,019
 Florida,FL,Collier County,12,021
 Florida,FL,DeSoto County,12,027
 Florida,FL,Dixie County,12,029
 Florida,FL,Escambia County,12,033
 Florida,FL,Flagler County,12,035
 Florida,FL,Gadsden County,12,039
 Florida,FL,Gilchrist County,12,041
 Florida,FL,Gulf County,12,045
 Florida,FL,Hamilton County,12,047
 Florida,FL,Hendry County,12,051
 Florida,FL,Hernando County,12,053
 Florida,FL,Hillsborough County,12,057
 Florida,FL,Holmes County,12,059
 Florida,FL,Jackson County,12,063
 Florida,FL,Jefferson County,12,065
 Florida,FL,Lake County,12,069
 Florida,FL,Lee County,12,071
 Florida,FL,Levy County,12,075
 Florida,FL,Madison County,12,079
 Florida,FL,Manatee County,12,081
 Florida,FL,Martin County,12,085
 Florida,FL,Miami-Dade County,12,086
 Florida,FL,Nassau County,12,089
 Florida,FL,Okaloosa County,12,091
 Florida,FL,Orange County,12,095
 Florida,FL,Osceola County,12,097
 Florida,FL,Palm Beach County,12,099
 Florida,FL,Pasco County,12,101
 Florida,FL,Pinellas County,12,103
 Florida,FL,Putnam County,12,107
 Florida,FL,St. Johns County,12,109
 Florida,FL,St. Lucie County,12,111
 Florida,FL,Santa Rosa County,12,113
 Florida,FL,Sarasota County,12,115
 Florida,FL,Seminole County,12,117
 Florida,FL,Sumter County,12,119
 Florida,FL,Suwannee County,12,121
 Florida,FL,Taylor County,12,123
 Florida,FL,Union County,12,125
 Florida,FL,Volusia County,12,127
 Florida,FL,Wakulla County,12,129
 Florida,FL,Walton County,12,131
 Florida,FL,Washington County,12,133
 Florida,FL,Polk County,12,105
 Florida,FL,Alachua County,12,001
 Florida,FL,Baker County,12,003
 Florida,FL,Bay County,12,005
 Florida,FL,Bradford County,12,007
 Florida,FL,Brevard County,12,009
 Florida,FL,Broward County,12,011
 Florida,FL,Calhoun County,12,013
 Florida,FL,Charlotte County,12,015
 Florida,FL,Citrus County,12,017
 Florida,FL,Clay County,12,019
 Florida,FL,Collier County,12,021
 Florida,FL,Columbia County,12,023
 Florida,FL,DeSoto County,12,027
 Florida,FL,Dixie County,12,029
 Florida,FL,Duval County,12,031
 Florida,FL,Escambia County,12,033
 Florida,FL,Flagler County,12,035
 Florida,FL,Franklin County,12,037
 Florida,FL,Gadsden County,12,039
 Florida,FL,Gilchrist County,12,041
 Florida,FL,Glades County,12,043
 Florida,FL,Gulf County,12,045
 Florida,FL,Hamilton County,12,047
 Florida,FL,Hardee County,12,049
 Florida,FL,Hendry County,12,051
 Florida,FL,Hernando County,12,053
 Florida,FL,Highlands County,12,055
 Florida,FL,Hillsborough County,12,057
 Florida,FL,Holmes County,12,059
 Florida,FL,Indian River County,12,061
 Florida,FL,Jackson County,12,063
 Florida,FL,Jefferson County,12,065
 Florida,FL,Lafayette County,12,067
 Florida,FL,Lake County,12,069
 Florida,FL,Lee County,12,071
 Florida,FL,Leon County,12,073
 Florida,FL,Levy County,12,075
 Florida,FL,Liberty County,12,077
 Florida,FL,Madison County,12,079
 Florida,FL,Manatee County,12,081
 Florida,FL,Marion County,12,083
 Florida,FL,Martin County,12,085
 Florida,FL,Miami-Dade County,12,086
 Florida,FL,Monroe County,12,087
 Florida,FL,Nassau County,12,089
 Florida,FL,Okaloosa County,12,091
 Florida,FL,Okeechobee County,12,093
 Florida,FL,Orange County,12,095
 Florida,FL,Osceola County,12,097
 Florida,FL,Palm Beach County,12,099
 Florida,FL,Pasco County,12,101
 Florida,FL,Pinellas County,12,103
 Florida,FL,Polk County,12,105
 Florida,FL,Putnam County,12,107
 Florida,FL,St. Johns County,12,109
 Florida,FL,St. Lucie County,12,111
 Florida,FL,Santa Rosa County,12,113
 Florida,FL,Sarasota County,12,115
 Florida,FL,Seminole County,12,117
 Florida,FL,Sumter County,12,119
 Florida,FL,Suwannee County,12,121
 Florida,FL,Taylor County,12,123
 Florida,FL,Union County,12,125
 Florida,FL,Volusia County,12,127
 Florida,FL,Wakulla County,12,129
 Florida,FL,Walton County,12,131
 Florida,FL,Washington County,12,133
 Florida,FL,Alachua County,12,001
 Florida,FL,Baker County,12,003
 Florida,FL,Bay County,12,005
 Florida,FL,Bradford County,12,007
 Florida,FL,Brevard County,12,009
 Florida,FL,Broward County,12,011
 Florida,FL,Calhoun County,12,013
 Florida,FL,Charlotte County,12,015
 Florida,FL,Citrus County,12,017
 Florida,FL,Clay County,12,019
 Florida,FL,Collier County,12,021
 Florida,FL,Columbia County,12,023
 Florida,FL,DeSoto County,12,027
 Florida,FL,Dixie County,12,029
 Florida,FL,Duval County,12,031
 Florida,FL,Escambia County,12,033
 Florida,FL,Flagler County,12,035
 Florida,FL,Franklin County,12,037
 Florida,FL,Gadsden County,12,039
 Florida,FL,Gilchrist County,12,041
 Florida,FL,Glades County,12,043
 Florida,FL,Gulf County,12,045
 Florida,FL,Hamilton County,12,047
 Florida,FL,Hardee County,12,049
 Florida,FL,Hendry County,12,051
 Florida,FL,Hernando County,12,053
 Florida,FL,Highlands County,12,055
 Florida,FL,Hillsborough County,12,057
 Florida,FL,Holmes County,12,059
 Florida,FL,Indian River County,12,061
 Florida,FL,Jackson County,12,063
 Florida,FL,Jefferson County,12,065
 Florida,FL,Lafayette County,12,067
 Florida,FL,Lake County,12,069
 Florida,FL,Lee County,12,071
 Florida,FL,Leon County,12,073
 Florida,FL,Levy County,12,075
 Florida,FL,Liberty County,12,077
 Florida,FL,Madison County,12,079
 Florida,FL,Manatee County,12,081
 Florida,FL,Marion County,12,083
 Florida,FL,Martin County,12,085
 Florida,FL,Miami-Dade County,12,086
 Florida,FL,Monroe County,12,087
 Florida,FL,Nassau County,12,089
 Florida,FL,Okaloosa County,12,091
 Florida,FL,Okeechobee County,12,093
 Florida,FL,Orange County,12,095
 Florida,FL,Osceola County,12,097
 Florida,FL,Palm Beach County,12,099
 Florida,FL,Pasco County,12,101
 Florida,FL,Pinellas County,12,103
 Florida,FL,Polk County,12,105
 Florida,FL,Putnam County,12,107
 Florida,FL,St. Johns County,12,109
 Florida,FL,St. Lucie County,12,111
 Florida,FL,Santa Rosa County,12,113
 Florida,FL,Sarasota County,12,115
 Florida,FL,Seminole County,12,117
 Florida,FL,Sumter County,12,119
 Florida,FL,Suwannee County,12,121
 Florida,FL,Taylor County,12,123
 Florida,FL,Union County,12,125
 Florida,FL,Volusia County,12,127
 Florida,FL,Wakulla County,12,129
 Florida,FL,Walton County,12,131
 Florida,FL,Washington County,12,133
 Georgia,GA,Appling County,13,001
 Georgia,GA,Atkinson County,13,003
 Georgia,GA,Bacon County,13,005
 Georgia,GA,Baker County,13,007
 Georgia,GA,Banks County,13,011
 Georgia,GA,Barrow County,13,013
 Georgia,GA,Ben Hill County,13,017
 Georgia,GA,Bibb County,13,021
 Georgia,GA,Bleckley County,13,023
 Georgia,GA,Brooks County,13,027
 Georgia,GA,Bryan County,13,029
 Georgia,GA,Burke County,13,033
 Georgia,GA,Butts County,13,035
 Georgia,GA,Camden County,13,039
 Georgia,GA,Carroll County,13,045
 Georgia,GA,Catoosa County,13,047
 Georgia,GA,Chatham County,13,051
 Georgia,GA,Chattahoochee County,13,053
 Georgia,GA,Cherokee County,13,057
 Georgia,GA,Clarke County,13,059
 Georgia,GA,Clayton County,13,063
 Georgia,GA,Cobb County,13,067
 Georgia,GA,Coffee County,13,069
 Georgia,GA,Columbia County,13,073
 Georgia,GA,Cook County,13,075
 Georgia,GA,Crawford County,13,079
 Georgia,GA,Crisp County,13,081
 Georgia,GA,Dawson County,13,085
 Georgia,GA,DeKalb County,13,089
 Georgia,GA,Dodge County,13,091
 Georgia,GA,Dougherty County,13,095
 Georgia,GA,Douglas County,13,097
 Georgia,GA,Echols County,13,101
 Georgia,GA,Elbert County,13,105
 Georgia,GA,Emanuel County,13,107
 Georgia,GA,Fannin County,13,111
 Georgia,GA,Fayette County,13,113
 Georgia,GA,Forsyth County,13,117
 Georgia,GA,Fulton County,13,121
 Georgia,GA,Gilmer County,13,123
 Georgia,GA,Glynn County,13,127
 Georgia,GA,Gordon County,13,129
 Georgia,GA,Greene County,13,133
 Georgia,GA,Gwinnett County,13,135
 Georgia,GA,Hall County,13,139
 Georgia,GA,Haralson County,13,143
 Georgia,GA,Harris County,13,145
 Georgia,GA,Hart County,13,147
 Georgia,GA,Heard County,13,149
 Georgia,GA,Henry County,13,151
 Georgia,GA,Houston County,13,153
 Georgia,GA,Irwin County,13,155
 Georgia,GA,Jackson County,13,157
 Georgia,GA,Jasper County,13,159
 Georgia,GA,Jeff Davis County,13,161
 Georgia,GA,Jefferson County,13,163
 Georgia,GA,Jenkins County,13,165
 Georgia,GA,Johnson County,13,167
 Georgia,GA,Jones County,13,169
 Georgia,GA,Lamar County,13,171
 Georgia,GA,Lanier County,13,173
 Georgia,GA,Laurens County,13,175
 Georgia,GA,Lee County,13,177
 Georgia,GA,Liberty County,13,179
 Georgia,GA,Lincoln County,13,181
